Player	R1	R2	R3	R4	R5	R6	R7	R8	R9	R10	R11	R12	R13	R14	R15	R16	R17	R18	R19	R20	R21	R22	QF	PF	GF	Tot
Bishop, Matthew	-	-	-	-	-	1	-	-	-	1	-	-	-	-	-		-	-	1	-	-	1	-	-	-	4
Brogan, Dean	2	-	1	1	-	3	2	1	2	2	1	1	1	2	-	1	-	1			2	2	-	1	1	27
Burgoyne, Peter	1	-	-	-	1	1	-	-	-			-	-	-	-	-	-	-	-	-	-	-	1	-	-	4
Burgoyne, Shaun	-	1	1	-	-	-	-	1	-	-	1	-	-	-	1	-	-	-	-	-	-	-	-	1	-	6
Carr, Josh	-	-	-	1	1	-						-	-	-	-	-	1	-		-	-	-	-	1	-	4
Cassisi, Domenic	-	-	1	-	-	-	-	1	-	-	-	-	1	-	1	-	-	-	1	-	-	-	-	-	-	5
Chaplin, Troy				-																						
Cochrane, Stuart	-	-	-	-	-	-	-	-	-	-	-		-	-	-			-	-	-	-	-				
Cornes, Chad	4	2	3		1	4	6	1	3	3	-	1	2	1	-	1	6	-	3	2	2	-	3	1	-	49
Cornes, Kane	-	-	-	-	-	-	-	-	-	-	-	1	2	1	-	1	-	-	-	-	-	1	-	-	-	6
Dew, Stuart	1	-	-		-	-	-	-	-	1	1	-	-		-	-	-	-	1	-		-	2	-	1	7
Ebert, Brett		1	-	3	1	-	-	2	-	1	-	1	-	1	2	-		-								12
Hardwick, Damien									-	1	-			-	-	-	-		-	-	-	-	-	-	-	1
James, Roger							-	-	-	-	-	-	-	-	-	1	-	-	-	1	-	-	1	1	-	4
Kingsley, Adam	-	1	-	-	-		-					-	-	-	-	-	-	-	-	-	1		-	1	-	3
Lade, Brendon	2	3		2	1	2	-	1	-	2	-	3	-	2	1	-	1	2	-	-	-	-	2	-	1	25
Mahoney, Josh				-				-	-	2	-	-	-	1	1	-	-	1	-	2	-	1	1	1	1	11
Montgomery, Brett	1	1	1	-	-	1												-	2	-	1	-	-	1	1	9
Pettigrew, Michael	-	-																								
Pickett, Byron	1									-	-	-	-	-	-	-	-	-			-	1	-	-	-	2
Poulton, Jared			1	-		-	-	-	-	1	1	-				-	-	-	-	-						3
Primus, Matthew			-																							
Salopek, Steven	-	-	-	1	1	1	-	-	-	-	-															3
Schofield, Jarrad	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1	-	-	-	-	-	-	-	-	1
Surjan, Jacob	1	-			-	-	-																			1
Symes, Brad								-																		
Thurstans, Toby	-	1	1	-	-	-	1	-	-	1	2	2	7	-	1	-	-	1	-	-	2	1	-	-	2	22
Tredrea, Warren	3	6	2	1	-	3	2	-	1	1	3	3	-	2	2	1	1	2	3	-	3	4	1	4	2	50
Wakelin, Darryl			-	2	1	1	-	-	2	1	-	1	3	1	-	2	-	-	-	3	1	-	3	1	2	24
Wanganeen, Gavin	-	1	-	-	-	1	-			-	-	-	-	-					-	-	1	-	1	-	1	5
White, Damon								-	-							-	-		1	1						2
Wilson, Michael	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-		-		-	-	1	2	1	4
Totals	16	17	11	11	7	18	11	7	8	17	9	13	16	11	9	7	10	7	12	9	13	11	16	15	13	294
Opponent	ES	WC	HW	ME	WB	CW	AD	KA	RI	GE	BL	SY	FR	SK	CA	HW	WC	ES	ME	WB	CW	AD	GE	SK	BL	
